customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
C4128,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.05,167.4
C4129,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.87,867.97
C4130,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),110.89,4509.92
C4131,Male,0,No,Yes,36,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.31,3614.74
C4132,Male,0,Yes,Yes,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,84.14,2129.22
C4133,Female,0,No,Yes,71,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),103.54,6788.48
C4134,Male,0,No,No,50,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,110.48,5717.37
C4135,Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.03,2415.1
C4136,Female,1,Yes,No,9,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,52.62,514.29
C4137,Female,1,Yes,No,32,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),54.43,1723.92
C4138,Male,0,Yes,Yes,25,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),67.66,1546.48
C4139,Male,0,No,No,70,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,40.45,2872.57
C4140,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),48.46,1684.47
C4141,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.49,1777.13
C4142,Female,1,Yes,No,39,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,116.2,4662.93
C4143,Male,0,No,No,21,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),53.93,1095.6
C4144,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.62,2121.0
C4145,Female,1,No,Yes,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,43.99,227.02
C4146,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,65.24,350.88
C4147,Female,0,Yes,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),113.11,6017.65
C4148,Female,1,No,No,7,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),86.14,584.73
C4149,Male,0,No,No,51,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),48.76,2697.79
C4150,Female,0,No,No,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.02,4321.82
C4151,Male,0,Yes,No,70,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,64.97,4167.67
C4152,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),38.33,2217.61
C4153,Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),26.35,615.39
C4154,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),70.77,1168.24
C4155,Female,0,Yes,No,30,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.69,1496.45
C4156,Male,0,Yes,No,43,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),26.75,1249.09
C4157,Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,108.09,8227.81
C4158,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),119.02,3255.76
C4159,Male,1,No,No,60,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,48.7,2835.71
C4160,Male,1,No,No,2,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.88,175.45
C4161,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),86.56,820.04
C4162,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),99.51,7417.64
C4163,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),116.33,5823.26
C4164,Female,0,Yes,No,64,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,23.05,1464.76
C4165,Male,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,27.92,672.48
C4166,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),90.66,4119.38
C4167,Male,0,No,Yes,5,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.58,107.39
C4168,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),102.7,3213.38
C4169,Female,0,No,Yes,9,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,41.93,339.68
C4170,Male,1,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,49.34,644.61
C4171,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,5045.57
C4172,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),109.55,4120.86
C4173,Male,0,No,Yes,54,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),84.9,4465.44
C4174,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,63.14,602.84
C4175,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,87.56,2651.38
C4176,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),65.21,3328.89
C4177,Female,1,Yes,No,29,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),87.71,2406.16
C4178,Male,0,No,No,18,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.71,774.53
C4179,Female,0,Yes,Yes,67,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.45,1918.31
C4180,Female,1,Yes,No,61,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,119.12,7522.72
C4181,Female,0,Yes,Yes,39,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,95.79,4065.66
C4182,Female,0,No,Yes,14,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),83.96,1104.46
C4183,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,87.61,680.22
C4184,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),36.0,1057.51
C4185,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),60.79,2000.06
C4186,Female,0,Yes,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,90.89,4266.83
C4187,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),103.3,6542.33
C4188,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,42.82,602.56
C4189,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),119.64,1691.64
C4190,Female,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),20.4,893.37
C4191,Female,1,Yes,No,26,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,97.18,2532.15
C4192,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,59.98,3396.34
C4193,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,69.7,1539.73
C4194,Female,0,Yes,No,50,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,31.49,1604.94
C4195,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.32,1695.57
C4196,Female,1,No,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.58,1482.88
C4197,Male,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,83.14,815.65
C4198,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),86.12,3991.06
C4199,Female,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),38.84,1314.48
C4200,Female,0,Yes,No,27,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,67.23,1889.84
C4201,Female,0,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),92.3,6394.18
C4202,Male,1,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.67,2106.45
C4203,Female,0,Yes,No,45,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,47.68,2023.18
C4204,Female,0,Yes,No,19,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,52.25,912.21
C4205,Female,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,96.11,7250.81
C4206,Female,1,No,No,5,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),44.04,239.96
C4207,Male,1,Yes,No,72,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),30.41,2289.29
C4208,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),73.05,2805.58
C4209,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.9,4356.84
C4210,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),54.36,230.88
C4211,Male,0,No,Yes,49,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.64,4063.13
C4212,Female,0,No,Yes,5,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.52,330.1
C4213,Female,1,No,No,44,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,72.47,2993.87
C4214,Male,0,Yes,Yes,38,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,92.53,3498.61
C4215,Female,0,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,58.26,3047.57
C4216,Male,0,Yes,Yes,11,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,62.85,697.61
C4217,Male,0,Yes,Yes,20,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),31.5,684.32
C4218,Male,0,No,No,46,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,93.8,4629.25
C4219,Male,1,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.96,6175.81
C4220,Male,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.0,5076.56
C4221,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.18,82.97
C4222,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,116.45,8268.27
C4223,Male,1,No,No,32,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),22.46,671.17
C4224,Male,1,No,No,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),71.87,4401.21
C4225,Male,0,No,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.69,533.22
C4226,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,38.22,301.17
C4227,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.14,1323.32
C4228,Female,0,Yes,No,11,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),103.31,1235.62
C4229,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,115.35,4528.95
C4230,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),72.65,295.7
C4231,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,93.55,5033.43
C4232,Male,0,Yes,No,36,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),61.68,2140.35
C4233,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,87.34,2198.26
C4234,Female,0,Yes,No,66,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,85.94,5311.07
C4235,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,85.8,5927.63
C4236,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),77.63,2170.73
C4237,Male,0,No,No,27,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,114.63,3399.73
C4238,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),33.47,1590.3
C4239,Male,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.36,1138.95
C4240,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),39.97,1282.64
C4241,Male,0,No,No,38,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,25.86,1000.42
C4242,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),89.17,4704.44
C4243,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,102.31,1746.29
C4244,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.15,750.54
C4245,Male,0,No,No,2,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,50.73,107.83
C4246,Male,0,Yes,No,51,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,99.68,5130.76
C4247,Male,0,Yes,No,57,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,94.21,5014.87
C4248,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.02,994.41
C4249,Female,0,Yes,No,68,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,61.77,4081.35
C4250,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,28.92,764.29
C4251,Female,0,Yes,No,71,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),58.38,4345.61
C4252,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),46.79,459.92
C4253,Female,0,Yes,Yes,23,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),26.94,610.24
C4254,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.6,2144.69
C4255,Female,0,No,No,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,55.06,999.6
C4256,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,88.49,5443.6
C4257,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),37.42,1884.02
C4258,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,41.27,2006.72
C4259,Male,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),35.16,459.67
C4260,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,79.57,5159.81
C4261,Male,1,No,No,50,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.72,5227.52
C4262,Male,0,No,No,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,57.66,1822.02
C4263,Male,0,No,No,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.28,4124.0
C4264,Male,0,Yes,Yes,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),56.25,1019.05
C4265,Male,0,No,No,61,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,47.42,3066.34
C4266,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.95,2152.26
C4267,Female,0,No,No,50,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,102.86,4733.94
C4268,Male,0,Yes,No,54,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,111.59,6215.2
C4269,Female,1,No,Yes,8,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,49.37,388.92
C4270,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),48.67,1073.57
C4271,Female,0,Yes,No,68,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),95.29,6842.22
C4272,Male,0,Yes,No,26,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,93.48,2535.69
C4273,Male,0,Yes,No,17,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),30.27,470.77
C4274,Female,0,No,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,33.21,1105.22
C4275,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,119.76,4430.01
C4276,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,50.52,1445.63
C4277,Female,0,No,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,36.91,2039.34
C4278,Female,0,No,Yes,46,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),109.63,4975.8
C4279,Female,0,No,No,67,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),109.12,6918.45
C4280,Female,1,No,No,35,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,43.52,1465.71
C4281,Male,1,Yes,No,67,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,74.51,5008.92
C4282,Female,1,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.44,1577.75
C4283,Male,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.28,6033.95
C4284,Female,0,Yes,No,68,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.78,2896.11
